Filename,Href
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-111~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-60
en~PN-112~2016-08-19.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-7#_7-1
en~PN-112~2016-08-19.txt,mailto:TPSGC.DPPApublications-APPDpublications.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-112~2016-08-19.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-7#_7-1
en~PN-113U1~2015-12-08.txt,http://www.gcpedia.gc.ca/gcwiki/images/1/10/SRR_InterimLimits_Tables_EN.pdf
en~PN-113U1~2015-12-08.txt,mailto:TPSGC.DGAOPSyria-ABOpSyria.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-113~2015-11-28.txt,mailto:TPSGC.DGAOPSyria-ABOpSyria.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-113~2015-11-28.txt,mailto:TPSGC.DGAOPSyria-ABOpSyria.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-113~2015-11-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-7#_7-30
en~PN-113~2015-11-28.txt,http://www.gcpedia.gc.ca/gcwiki/images/1/10/SRR_InterimLimits_Tables_EN.pdf
en~PN-113~2015-11-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3-annexes#_3-1
en~PN-113~2015-11-28.txt,mailto:TPSGC.DGAOPSyria-ABOpSyria.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-114~2016-01-28.txt,http://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=17059
en~PN-114~2016-01-28.txt,http://www.gcpedia.gc.ca/wiki/Acquisitions_Program_Policy_Suite/Definitions
en~PN-114~2016-01-28.txt,mailto:TPSGC.PolPrograpprovisionnements-AcquisitionsProgramPolicy.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-114~2016-01-28.txt,mailto:RGEnquire.RequetesRG@tpsgc-pwgsc.gc.ca
en~PN-114~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-114~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-114~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-114~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-114~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-114~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-114~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#H3027T
en~PN-114~2016-01-28.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#H3027C
en~PN-116~2016-07-01.txt,http://laws-lois.justice.gc.ca/eng/acts/f-11/
en~PN-116~2016-07-01.txt,#PN-116ann-a
en~PN-116~2016-07-01.txt,#PN-116ann-b
en~PN-116~2016-07-01.txt,mailto:olivier.lalande@pwgsc-tpsgc.gc.ca
en~PN-116~2016-07-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/3-3/3-3-e.pdf
en~PN-116~2016-07-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/
en~PN-116~2016-07-01.txt,https://buyandsell.gc.ca/policy-and-guidelines/policy-notifications/PN-94
en~PN-116~2016-07-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/
en~PN-116~2016-07-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/
en~PN-116~2016-07-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/
en~PN-116~2016-07-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/
en~PN-116~2016-07-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/
en~PN-117U~2016-10-05.txt,http://www.tpsgc-pwgsc.gc.ca/ci-if/politique-policy-eng.html
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3-annexes#_3-6
en~PN-117U~2016-10-05.txt,mailto:TPSGC.DPPApublications-APPDpublications.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-5#_5-5
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#B9006T
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#G1007T
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#A3025T
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#A3026T
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#A9056T
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#B4075T
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#M3025T
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#M3026T
en~PN-117U~2016-10-05.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#M9015T
en~PN-117~2016-06-09.txt,http://www.tpsgc-pwgsc.gc.ca/ci-if/politique-policy-eng.html
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3-annexes#_3-6
en~PN-117~2016-06-09.txt,mailto:TPSGC.DPPApublications-APPDpublications.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-5#_5-5
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#B9006T
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#G1007T
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#A3025T
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#A3026T
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#A9056T
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#B4075T
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#M3025T
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#M3026T
en~PN-117~2016-06-09.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#M9015T
en~PN-118~2016-10-19.txt,http://www.gcpedia.gc.ca/wiki/Defence_Procurement_-_Sustainment_Initiative
en~PN-118~2016-10-19.txt,mailto:TPSGC.DPPApublications-APPDpublications.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-118~2016-10-19.txt,http://www.gcpedia.gc.ca/wiki/Defence_Procurement_-_Sustainment_Initiative
en~PN-119~2016-10-01.txt,http://laws-lois.justice.gc.ca/eng/acts/f-11/
en~PN-119~2016-10-01.txt,#PN-119aa
en~PN-119~2016-10-01.txt,#PN-119ab
en~PN-119~2016-10-01.txt,mailto:TPSGC.DPPApublications-APPDpublications.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-119~2016-10-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/3-3/3-3-e.html
en~PN-119~2016-10-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/b-103-e.pdf
en~PN-119~2016-10-01.txt,https://buyandsell.gc.ca/policy-and-guidelines/policy-notifications/PN-94
en~PN-119~2016-10-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/b-103-e.html
en~PN-119~2016-10-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/b-103-e.html
en~PN-119~2016-10-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/b-103-e.html
en~PN-119~2016-10-01.txt,http://www.cra-arc.gc.ca/E/pub/gm/b-103/b-103-e.html
en~PN-11R1~2010-11-04.txt,mailto:alexandre.tremblay@tpsgc-pwgsc.gc.ca
en~PN-11R1~2010-11-04.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R1~2010-11-04.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-5#_5-55
en~PN-11R1~2010-11-04.txt,https://buyandsell.gc.ca/policy-and-guidelines/standard-acquisition-clauses-and-conditions-manual/1/2003
en~PN-11R1~2010-11-04.txt,https://buyandsell.gc.ca/policy-and-guidelines/standard-acquisition-clauses-and-conditions-manual/1/2004
en~PN-11R1~2010-11-04.txt,https://buyandsell.gc.ca/policy-and-guidelines/standard-acquisition-clauses-and-conditions-manual/1/2006
en~PN-11R1~2010-11-04.txt,https://buyandsell.gc.ca/policy-and-guidelines/standard-acquisition-clauses-and-conditions-manual/1/2007
en~PN-11R1~2010-11-04.txt,https://buyandsell.gc.ca/policy-and-guidelines/standard-acquisition-clauses-and-conditions-manual/1/2008
en~PN-11R1~2010-11-04.txt,https://buyandsell.gc.ca/policy-and-guidelines/supply-manual/section
en~PN-11R1~2010-11-04.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/hist/ap11r1-pn11r1-desc1-eng.html
en~PN-11R1~2010-11-04.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/hist/ap11r1-pn11r1-tblcht-eng.html#ann86
en~PN-11R1~2010-11-04.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/documents/appn11r1-eng.pdf
en~PN-11R1~2010-11-04.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/hist/ap11r1-pn11r1-desc2-eng.html
en~PN-11R1~2010-11-04.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/hist/ap11r1-pn11r1-tblcht-eng.html#ann86a
en~PN-11R1~2010-11-04.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/documents/appn11r1-86a-eng.pdf
en~PN-11R2~2011-06-29.txt,mailto:Alexandre.Tremblay@tpsgc-pwgsc.gc.ca
en~PN-11R2~2011-06-29.txt,mailto:CoordPMCRF.VPCMPCoord@pwgsc-tpsgc.gc.ca
en~PN-11R2~2011-06-29.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/ap11r2-pn11r2-desc1-eng.html
en~PN-11R2~2011-06-29.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/ap11r2-pn11r2-tblcht-eng.html#ann86
en~PN-11R2~2011-06-29.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/documents/appn11r2-86-eng.ppt
en~PN-11R2~2011-06-29.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/ap11r2-pn11r2-desc2-eng.html
en~PN-11R2~2011-06-29.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/ap11r2-pn11r2-tblcht-eng.html#ann86a
en~PN-11R2~2011-06-29.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/documents/appn11r2-86a-eng.ppt
en~PN-11R3~2012-10-25.txt,https://buyandsell.gc.ca/policy-and-guidelines/policy-notifications/PN-11R2
en~PN-11R3~2012-10-25.txt,mailto:dppapublications.appdpublications@tpsgc-pwgsc.gc.ca
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-5#_5-55
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-5#_5-55
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-5#_5-55
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-5#_5-55
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-4
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-6
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-6
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-7
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-8
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-9
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-10
en~PN-11R3~2012-10-25.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-11
en~PN-11R4~2015-12-23.txt,mailto:CoordPMCRF.VPCMPCoord@tpsgc-pwgsc.gc.ca
en~PN-11R4~2015-12-23.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R4~2015-12-23.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R4~2015-12-23.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R4~2015-12-23.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8#_8-180
en~PN-11R4~2015-12-23.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-6
en~PN-11R4~2015-12-23.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-7
en~PN-11R4~2015-12-23.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-9
en~PN-11R4~2015-12-23.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-8-annexes#_8-11
en~PN-11~1996-08-29.txt,#PN-11q1
en~PN-11~1996-08-29.txt,#PN-11q18
en~PN-11~1996-08-29.txt,#PN-11q34
en~PN-11~1996-08-29.txt,#PN-11q35
en~PN-11~1996-08-29.txt,#PN-11q38
en~PN-11~1996-08-29.txt,#PN-11q40
en~PN-11~1996-08-29.txt,#PN-11q41
en~PN-11~1996-08-29.txt,#PN-11q44
en~PN-11~1996-08-29.txt,#PN-11q45
en~PN-11~1996-08-29.txt,#PN-11q53
en~PN-11~1996-08-29.txt,#PN-11q60
en~PN-11~1996-08-29.txt,#PN-11q61
en~PN-120~2017-03-27.txt,mailto:PolPrograpprovisionnements.AcquisitionsProgramPolicy@tpsgc-pwgsc.gc.ca
en~PN-120~2017-03-27.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-15
en~PN-121~2017-06-21.txt,http://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=14676
en~PN-121~2017-06-21.txt,https://buyandsell.gc.ca/policy-and-guidelines/policy-notifications/PN-114
en~PN-121~2017-06-21.txt,http://www.gcpedia.gc.ca/wiki/Standard_Procurement_Templates
en~PN-121~2017-06-21.txt,mailto:polprograpprovisionnements.acquisitionsprogrampolicy@tpsgc-pwgsc.gc.ca
en~PN-121~2017-06-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-155
en~PN-121~2017-06-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-121~2017-06-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-7#_7-10
en~PN-121~2017-06-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#2005
en~PN-121~2017-06-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#M7010C
en~PN-122~2017-09-21.txt,http://www.international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19.aspx?lang=eng
en~PN-122~2017-09-21.txt,http://www.international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a
en~PN-122~2017-09-21.txt,http://international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a1
en~PN-122~2017-09-21.txt,http://international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a3
en~PN-122~2017-09-21.txt,http://international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a4
en~PN-122~2017-09-21.txt,http://international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a5
en~PN-122~2017-09-21.txt,http://international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a6
en~PN-122~2017-09-21.txt,http://www.international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a7
en~PN-122~2017-09-21.txt,https://www.tbs-sct.gc.ca/pubs_pol/dcgpubs/ContPolNotices/2015/15-03-eng.asp
en~PN-122~2017-09-21.txt,http://international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a7
en~PN-122~2017-09-21.txt,http://www.international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a6
en~PN-122~2017-09-21.txt,http://www.international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/ceta-aecg/text-texte/19-A.aspx?lang=eng#a7
en~PN-122~2017-09-21.txt,mailto:Natalie.dupont@tpsgc-pwgsc.gc.ca
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-1#_1-25
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-1#_1-25
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-1#_1-30
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-1#_1-35
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-15
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-25
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-45
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-50
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-50
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-105
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-105
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3#_3-105
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3-annexes#_3-1
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3-annexes#_3-2
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3-annexes#_3-3
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-3-annexes#_3-7
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-10
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-10
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-10
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-30
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-30
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-70
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-75
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-75
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-75
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-100
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-5#_5-85
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-6-annexes#_6-1
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-6-annexes#_6-2
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-7#_7-30
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-35
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-40
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-9#_9-40
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/glossary
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#2020
en~PN-122~2017-09-21.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/standard-acquisition-clauses-and-conditions-manual#R2710T
en~PN-123U1~2022-10-20.txt,https://buyandsell.gc.ca/policy-and-guidelines/policy-notifications/PN-123
en~PN-123U1~2022-10-20.txt,https://www.gcpedia.gc.ca/wiki/Phased_Bid_Compliance_Process
en~PN-123U1~2022-10-20.txt,mailto:TPSGC.PAConfSoumissPhases-APPhasedBidCompl.PWGSC@tpsgc-pwgsc.gc.ca
en~PN-123U1~2022-10-20.txt,https://canadabuys.canada.ca/en/how-procurement-works/policies-and-guidelines/supply-manual/chapter-4#_4-40
en~PN-123~2017-07-17.txt,mailto:tpsgc.papcsp-appbcp.pwgsc@tpsgc-pwgsc.gc.ca
en~PN-123~2017-07-17.txt,mailto:tpsgc.papcsp-appbcp.pwgsc@tpsgc-pwgsc.gc.ca
